"lambda_rel","doc_name","domain","question","layout_retrieved","gt","first_hit_rank","recall","source_range","source_file"
"0.0","NIKE_2021_10K","Financial report","what is accrual liabilities in FY2021 for Nike? Answer in millions.","[18254, 18356, 18028, 18359, 18025, 18353, 18259, 7369, 12565, 18490]","[18356]","2","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","NIKE_2021_10K","Financial report","What are the  key categories that Nike focuses on for their brand product offerings?","[18472, 18471, 18470, 18025, 18059, 18028, 17759, 17760, 17840, 18071]","[17759]","7","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N19-1170","Academic paper","Does increasing specificity in responses lead to more nonsensical outputs?","[6046, 6045, 6140, 6040, 6144, 6135, 6053, 5999, 6145, 6044]","[6044]","10","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N19-1170","Academic paper","Was the conditional training method effective in controlling response-relatedness?","[6054, 6009, 6034, 5995, 6022, 6053, 6076, 6151, 6049, 6140]","[6040, 6054]","1","0.5","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N19-1170","Academic paper","How is the attribute of Specificity quantitatively determined according to Figure 1?","[6076, 6078, 6085, 5999, 6084, 6151, 6087, 6090, 6144, 6140]","[5999]","4","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N19-1170","Academic paper","How does the introduction of repetition control affect the question-asking rate at the highest control level (z=10)?","[6061, 6058, 6089, 6140, 6084, 6079, 6137, 6144, 6078, 6151]","[6061]","1","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N18-2084","Academic paper","Did multilingual pre-training benefit all language pairs in this research?","[5965, 5946, 5944, 5962, 5943, 5953, 5934, 5942, 5968, 5966]","[5968, 5954]","9","0.5","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N18-2084","Academic paper","Which dataset experienced the largest decrease in BLEU score after alignment according to Table 4?","[5966, 5627, 5956, 5950, 5733, 5597, 5598, 5716, 5727, 5945]","[5960]","Not Found","0.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N18-2084","Academic paper","What is the total number of sentences in the training sets for Romance languages as given in Table 1?","[5954, 5955, 5679, 5971, 5672, 5680, 5675, 5589, 5670, 5953]","[5937]","Not Found","0.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N19-1421","Academic paper","What is the highest accuracy percentage achieved by any model according to Table 5?","[6486, 155, 6229, 6485, 5837, 171, 5726, 5724, 5625, 6232]","[6486]","1","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N19-1421","Academic paper","What percent of formulated questions in the CommonsenseQA use spatial concepts as a significant factor?","[6458, 6433, 6410, 6453, 6451, 6452, 6421, 6460, 6448, 6463]","[6458, 6447]","1","0.5","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N19-1421","Academic paper","According to Figure 4, is it more common for questions to start with ""why"" or ""where,"" and by what percentage are they different?","[6463, 6456, 6057, 6453, 6061, 6058, 6452, 6458, 6136, 6078]","[6452, 6463]","1","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N19-1421","Academic paper","Which model achieved the highest accuracy on the random split according to Table 5?","[6486, 6484, 6485, 155, 5726, 5724, 6229, 6495, 6487, 5837]","[6486]","1","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N19-1421","Academic paper","What is the accuracy percentage of the BERT-LARGE model when answering questions about factoid knowledge according to Table 6?","[6486, 6491, 6484, 6410, 6487, 6494, 6421, 6496, 6485, 6490]","[6487]","5","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N19-1421","Academic paper","Which CONCEPTNET relation has the highest frequency in COMMONSENSEQA according to Table 2?","[6451, 6419, 6458, 6410, 6436, 6423, 6499, 6460, 6463, 6445]","[6452]","Not Found","0.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N19-1421","Academic paper","What is the average length of questions measured in tokens in COMMONSENSEQA according to Table 1?","[6451, 6460, 6449, 6476, 6445, 6475, 6410, 6458, 6478, 6419]","[6433, 6445]","5","0.5","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N19-1421","Academic paper","What percentage of questions analyzed begin with a WH word according to Figure 4?","[6456, 6458, 6463, 6058, 6061, 6286, 6078, 6445, 6451, 6468]","[6452, 6463]","3","0.5","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N19-1421","Academic paper","What is the last reference mentioned in the paper?","[6259, 6243, 6401, 5858, 6100, 5919, 5641, 5987, 19940, 5749]","[6520]","Not Found","0.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N19-1240","Academic paper","Does the Entity-GCN model use recurrent document encoders?","[6172, 6170, 6175, 6212, 6160, 6279, 6225, 6269, 6232, 6213]","[6172]","1","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N19-1240","Academic paper","What is the significance of the R-GCN component within the Entity-GCN model based on the ablation study?","[6221, 6218, 6225, 6223, 6222, 6224, 6227, 6220, 6279, 6175]","[6220, 6212]","8","0.5","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N19-1240","Academic paper","Which model outperformed all other models on the unmasked development set according to Table 2?","[6214, 6212, 6222, 6486, 6230, 163, 6220, 5615, 5625, 6485]","[6214]","1","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N19-1240","Academic paper","What is the maximum number of candidates found in any of the samples of the WikiHop dataset?","[6286, 6163, 6232, 6208, 6209, 6177, 6275, 6170, 6277, 6207]","[6209, 6193]","5","0.5","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N19-1240","Academic paper","What is the unmasked score of the full (single) model as per Table 3?","[6222, 6224, 6214, 6220, 6212, 5853, 6227, 6230, 6223, 5615]","[6222]","1","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N19-1240","Academic paper","Based on Table 3, how did removing relation types affect the unmasked performance compared to the full (single) model?","[6222, 6224, 6214, 6220, 6229, 6230, 6212, 6217, 6223, 5615]","[6222]","1","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","L18-1269","Academic paper","What metric is used to measure the performance of the caption-image compatibility score?","[137, 140, 129, 5906, 5961, 155, 5583, 6098, 6145, 6144]","[140]","2","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","L18-1269","Academic paper","On which page does the paper detail the baseline models?","[163, 6013, 6461, 6473, 6465, 6015, 6463, 6462, 6466, 6471]","[162]","Not Found","0.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N18-1187","Academic paper","What effect did imitation learning have on the SL model before applying reinforcement learning?","[5853, 5849, 5845, 5848, 5840, 5857, 5820, 5768, 5847, 5775]","[5843]","Not Found","0.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N18-1187","Academic paper","Which training setting achieved the highest task success rate over time according to Figure 6?","[5842, 5849, 5840, 5851, 5846, 5847, 5841, 5843, 5848, 5845]","[5849]","2","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N18-1187","Academic paper","What is the function of the Bi-LSTM Utterance Encoder in the system architecture?","[5797, 5790, 5787, 6322, 6344, 6285, 6271, 5693, 6318, 5892]","[5797]","1","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N18-1187","Academic paper","How does the system generate a response to the user's request?","[5797, 5788, 5801, 5787, 5806, 6052, 6135, 10530, 16542, 14988]","[5797]","1","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N18-2072","Academic paper","What is the name of the language model used for contextual augmentation in this paper?","[5881, 5883, 5878, 5903, 5905, 5893, 5886, 5895, 5921, 5884]","[5881]","1","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N18-2072","Academic paper","How much did the average accuracy improve when using the model with context and label compared to the model with synonym, for the RNN architecture?","[5906, 5905, 5881, 5837, 5903, 5915, 5883, 5835, 5878, 5892]","[5906]","1","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N18-2072","Academic paper","What is the main purpose of the contextual augmentation method illustrated in Figure 1?","[5886, 5883, 5881, 5905, 5895, 5903, 5893, 5878, 5875, 5876]","[5881]","3","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N18-2072","Academic paper","What is the brief summary of Section 2.1?","[549, 2676, 14760, 864, 14745, 14738, 14762, 10456, 1340, 1306]","[5888, 5880]","Not Found","0.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N18-1008","Academic paper","Do all variations of the attentional model have encoders that are attended to by decoders?","[5569, 5554, 5591, 5547, 5604, 5605, 5939, 6014, 5623, 5532]","[5569]","1","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N18-1008","Academic paper","Did the invertibility regularizer increase BLEU scores in more than half of the cases?","[5629, 5966, 5598, 5945, 5956, 5627, 5949, 5950, 5716, 5951]","[5617, 5629]","1","0.5","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N18-1008","Academic paper","Which model performed best for the French-to-English language pair according to Table 4, and what was its BLEU score?","[5627, 5583, 5629, 5943, 5716, 5727, 5597, 5950, 5598, 5956]","[5627, 5615]","1","0.5","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N18-1008","Academic paper","How does the multitask model represented in Figure 1b differ from the single-task model in Figure 1a in terms of decoder attention?","[5569, 5547, 5605, 5601, 5540, 5638, 5532, 5554, 5612, 5536]","[5569]","1","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N18-1008","Academic paper","How many tables are there in the paper?","[6377, 13791, 3822, 16386, 13792, 6303, 5835, 473, 1269, 7673]","[5569, 5605, 5577, 5583, 5615, 5627]","Not Found","0.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N18-1012","Academic paper","Is the GYAFC dataset the largest corpus for formality style transfer?","[5647, 5648, 5649, 5650, 5657, 5670, 5690, 5681, 5692, 5665]","[5652]","Not Found","0.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N18-1012","Academic paper","Which model received the highest human fluency score?","[5716, 6147, 6145, 5727, 5722, 5701, 6085, 5725, 5657, 5730]","[5716]","1","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N18-1012","Academic paper","How many sentences are there in the training set for the ""Informal to Formal"" direction?","[5672, 5679, 5680, 5675, 5674, 5670, 5739, 5682, 5738, 5717]","[5672]","1","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N18-1012","Academic paper","How does the mean formality score of formal rewrites compare to that of the original informal sentences according to Figure 2?","[5680, 5681, 5682, 5679, 5717, 5675, 5683, 5719, 5658, 5671]","[5680]","1","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N18-1012","Academic paper","On which page do the researchers discuss about future work?","[5639, 170, 5742, 5745, 6099, 5744, 5746, 5599, 5743, 5916]","[5742]","3","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N19-1308","Academic paper","What are the techniques that contribute to the performance improvements of DYGIE on the SciERC dataset?","[6351, 6348, 6358, 6355, 6302, 6357, 6398, 6356, 6368, 6369]","[6349, 6358]","3","0.5","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N19-1308","Academic paper","Which dataset in Table 3 has the largest number of documents (Docs)?","[6343, 6360, 6209, 6365, 6208, 6224, 6351, 6349, 6179, 6222]","[6360, 6351]","2","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N19-1308","Academic paper","What is the F1 score for DyGIE on pronoun entity performance according to Table 7?","[6378, 6394, 6368, 6369, 6351, 6385, 6357, 6380, 6393, 6386]","[6378]","1","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N19-1308","Academic paper","Which system achieved the highest F1 score for entity recognition on the ACE04 dataset?","[6368, 6351, 6357, 6378, 6361, 6369, 6380, 6292, 6303, 6360]","[6351]","2","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N19-1308","Academic paper","Which entity category saw the greatest positive difference in its confusion matrix count after adding CorefProp?","[6387, 6382, 6378, 6380, 6388, 6357, 6379, 6389, 6369, 6370]","[6393]","Not Found","0.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N19-1308","Academic paper","What is the combined total of entity categories in the ACE04 and ACE05 datasets?","[6343, 6360, 6351, 6368, 6385, 6352, 6366, 6355, 6373, 6357]","[6360, 6351]","2","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N19-1308","Academic paper","At which iteration number does the coreference layer achieve the best performance, according to Figure 3a?","[6390, 6380, 6381, 6378, 6396, 6326, 6319, 6222, 6332, 6320]","[6361, 6380]","2","0.5","150-175","trial_report_best_lambda_0.0.csv"
"0.0","N19-1308","Academic paper","What is the purpose of the sentence-level BiLSTM in the DYGIE model?","[6322, 6355, 5797, 6309, 6394, 6344, 6313, 6301, 6392, 6305]","[6322]","1","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","NASDAQ_TXN_2020","Financial report","What is the stock ownership guideline for the CEO of this company?","[16877, 2653, 2656, 2651, 16683, 13583, 13597, 13593, 13083, 8140]","[16877, 16863]","1","0.5","150-175","trial_report_best_lambda_0.0.csv"
"0.0","NASDAQ_TXN_2020","Financial report","Which company listed in the comparator group has the highest market capitalization by 2020 and what is the amount?","[16798, 16821, 16799, 16840, 16794, 16845, 2530, 13590, 16797, 13589]","[16799]","3","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","NASDAQ_TXN_2020","Financial report","What is the total amount of long-term debt obligation payments due for the company after 2025?","[7189, 16127, 18151, 16413, 18379, 11743, 18400, 16128, 11744, 17614]","[16127]","2","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","NASDAQ_TXN_2020","Financial report","What is the company's free cash flow by the end of year 2020?","[16830, 16824, 16822, 518, 15931, 16831, 19372, 3883, 16087, 17419]","[16162]","Not Found","0.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","NASDAQ_TXN_2020","Financial report","How much did the company's capital expenditures change from 2019 to 2020?","[16118, 13062, 9110, 7182, 9109, 13205, 9240, 13194, 3881, 12475]","[16124]","Not Found","0.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","NASDAQ_TXN_2020","Financial report","How many times does the paper mention Money market funds?","[16343, 13360, 13448, 16351, 18291, 13447, 17599, 16354, 9454, 17598]","[16338, 16343, 16351]","1","0.67","150-175","trial_report_best_lambda_0.0.csv"
"0.0","NASDAQ_AMGN_2020","Financial report","What positions did Dr. Reese hold at the Company between 2015 and 2018?","[6889, 6602, 9492, 6886, 1902, 1885, 6884, 11373, 6883, 6887]","[6889]","1","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","NASDAQ_AMGN_2020","Financial report","What is the percentage change in cash and cash equivalents of the company at the end of 2020 relative to the beginning of the year?","[7378, 13062, 16112, 12475, 18257, 9240, 3886, 16185, 2788, 9453]","[7369]","Not Found","0.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","NASDAQ_AMGN_2020","Financial report","How much did total assets of the company change from 2018 to 2020?","[16070, 19703, 7066, 19702, 13052, 11831, 16351, 3853, 7158, 16354]","[7066]","3","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","NASDAQ_AMGN_2020","Financial report","What was the total revenue in the United States for the year ended 2020?","[9279, 11831, 16219, 16221, 7468, 13682, 12653, 20184, 7088, 20181]","[7468]","5","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","NASDAQ_AMGN_2020","Financial report","By how much did the company's net income change from the year 2018 to 2020?","[13354, 7364, 13181, 13259, 7378, 12474, 7360, 13260, 7066, 13188]","[7066]","9","1.0","150-175","trial_report_best_lambda_0.0.csv"
"0.0","NASDAQ_AMGN_2020","Financial report","What is the main content presented in the final page?","[5545, 5914, 19483, 1820, 171, 5637, 5639, 6097, 6239, 6498]","[7760, 7761, 7762, 7763]","Not Found","0.0","150-175","trial_report_best_lambda_0.0.csv"
